name,Avg_Income,Price_per_m2,Total_Jobs,Pop_Density,Total_Population,PT_Share,avg_travel_time_ic,avg_destinations,canton,canton_code,employment_density
Jorat-Mézières,78051.0,,927.0,270.5062436556361,3189.0,,200.0,3,AG,AG,290.68673565381
Münsingen,75972.0,,6661.0,784.9986747244383,13049.0,42.7,179.4625306683339,8,AG,AG,510.4605716913173
Estavayer,68104.0,,4675.0,241.99318721091302,10623.0,,172.81454290241652,13,ZG,ZG,440.0828391226584
Cheyres-Châbles,74615.0,,407.0,229.48939630780515,2487.0,,187.84378532782506,8,UR,UR,163.6509851226377
Corminboeuf,92581.0,,1248.0,418.958620267731,3029.0,,170.21952491496097,7,OW,OW,412.0171673819743
Courtepin,70049.0,,2732.0,259.68909411032837,5772.0,,194.64163145960828,3,JU,JU,473.31947331947333
Plaffeien,59172.0,,1671.0,54.3102386385876,3693.0,,184.9336435334173,9,NW,NW,452.4776604386678
Grono,60202.0,,1213.0,40.65237594998234,1580.0,,177.9353729592908,10,GE,GE,767.7215189873417
Vaz/Obervaz,84617.0,,2788.0,63.50150112946439,2732.0,,185.99985302858278,6,SO,SO,1020.497803806735
Lantsch/Lenz,71031.0,,194.0,25.518492791112,518.0,,156.1545049965519,13,TG,TG,374.5173745173745
Schmitten (Gr),57394.0,,46.0,17.79565329449193,205.0,,162.90428578323997,15,SO,SO,224.39024390243904
Brusio,52985.0,,942.0,22.382072523309635,1099.0,,161.84457211479472,12,LU,LU,857.1428571428571
Poschiavo,57726.0,,2346.0,17.60260078634538,3505.0,,181.952147790898,9,UR,UR,669.3295292439371
Falera,83751.0,,266.0,26.290976830418074,635.0,,200.0,12,ZH,ZH,418.8976377952756
Laax,86803.0,,1724.0,69.18253748420949,2102.0,,200.0,1,BS,BS,820.1712654614653
Sagogn,68723.0,,111.0,101.56493839791172,769.0,,188.42039948973883,2,FR,FR,144.34330299089726
Schluein,67048.0,15746.107758620688,305.0,118.07996821026416,616.0,,186.1737931596723,10,AG,AG,495.12987012987014
Fürstenau,70221.0,,184.0,240.61384477067045,353.0,,150.24662584119102,14,AR,AR,521.2464589235127
Rothenbrunnen,64468.0,6300.0,479.0,98.81907949377326,304.0,,170.74086793427608,11,OW,OW,1575.657894736842
Scharans,68501.0,3756.6666666666665,420.0,66.18416091111206,836.0,,167.4367222722004,10,BS,BS,502.3923444976076
Sils Im Domleschg,65942.0,,320.0,102.35590539812428,976.0,,169.52789068713338,11,SH,SH,327.86885245901635
Flerden,62413.0,,76.0,55.58710842715901,255.0,,176.85227884108363,15,BS,BS,298.03921568627453
Masein,65681.0,,127.0,123.42083506397546,531.0,,171.51880529855515,14,SH,SH,239.1713747645951
Tschappina,50506.0,,91.0,6.449819345984017,146.0,,150.24580502061096,19,FR,FR,623.2876712328767
Urmein,66573.0,,52.0,32.335275788964616,163.0,,190.85849254933825,3,UR,UR,319.0184049079754
Avers,65222.0,,136.0,1.7747999132322376,169.0,,163.89751870249535,10,TI,TI,804.7337278106509
Sufers,61929.0,,82.0,4.194096090764348,147.0,,183.54975256171727,1,FR,FR,557.8231292517006
Rongellen,53581.0,,13.0,28.189122053490628,59.0,,200.0,3,VD,VD,220.33898305084745
Zillis-Reischen,64566.0,,202.0,19.711684778519587,426.0,,165.9931588513037,15,TG,TG,474.17840375586854
Bonaduz,72799.0,,1803.0,235.09362690045828,3565.0,,139.37118824387454,20,GL,GL,505.75035063113603
Domat/Ems,67279.0,,3951.0,339.30883733042793,8392.0,,171.8458976910049,11,ZH,ZH,470.80552907530983
Rhäzüns,67818.0,,392.0,121.68211169381696,1612.0,,195.13440473891637,6,BE,BE,243.17617866004963
Felsberg,76324.0,,564.0,223.66570734279946,2886.0,,200.0,3,BL,BL,195.42619542619545
Flims,78867.0,,1816.0,55.27319677457089,2902.0,,160.93477527396988,14,NW,NW,625.7753273604411
Tamins,68715.0,,256.0,28.835780700468977,1223.0,,187.13027122167128,10,GR,GR,209.32134096484057
Trin,68864.0,,353.0,31.89264287559728,1557.0,,172.66523418540243,6,AI,AI,226.71804752729608
Samnaun,66531.0,,1181.0,12.661742007638479,750.0,,178.27517232806156,11,NW,NW,1574.6666666666667
Bever,84855.0,,345.0,13.655037321724842,618.0,,200.0,8,BS,BS,558.252427184466
Celerina/Schlarigna,164028.0,,963.0,59.8808831698155,1415.0,,156.7808709096414,13,AR,AR,680.565371024735
Madulain,83013.0,,83.0,12.15038958736409,196.0,,183.67632927725708,11,JU,JU,423.46938775510205
Pontresina,98211.0,,2147.0,17.582216463763476,2072.0,,186.82363161799094,16,ZH,ZH,1036.196911196911
Samedan,78701.0,,2957.0,25.216847613194734,2901.0,,196.0078852097734,6,GE,GE,1019.3036883833162
St. Moritz,91614.0,,8439.0,172.4628852761149,4997.0,15.8,179.5101322914065,11,JU,JU,1688.8132879727837
S-Chanf,78575.0,,303.0,5.1896264981986695,713.0,,184.57044444437227,6,TG,TG,424.96493688639555
Sils Im Engadin/Segl,97865.0,,1043.0,11.123196065631287,708.0,,174.00723050293948,11,BS,BS,1473.1638418079096
Silvaplana,99312.0,,952.0,24.838422086643135,1124.0,,183.7623139037369,10,FR,FR,846.9750889679716
Zuoz,90018.0,,893.0,18.213954231160347,1224.0,,174.65313908653656,11,VD,VD,729.5751633986928
Buseno,49923.0,,17.0,7.54957947805277,91.0,,189.24632757011437,4,BL,BL,186.8131868131868
Castaneda,57352.0,,104.0,71.66081413173825,254.0,,173.64681153705257,12,GL,GL,409.4488188976378
Rossa,57384.0,,27.0,2.89264670588714,168.0,,185.63241059720778,13,AR,AR,160.71428571428572
Santa Maria In Calanca,62009.0,,15.0,12.370587100947986,113.0,,179.42877875671326,11,VD,VD,132.7433628318584
Lostallo,59741.0,,310.0,16.232457184269993,866.0,,196.71439431367332,9,SH,SH,357.9676674364896
Mesocco,59260.0,,641.0,8.527354206394255,1414.0,,179.14068278823973,9,BS,BS,453.32390381895334
Soazza,64136.0,,117.0,7.404830529768888,324.0,,153.32891440207592,18,NE,NE,361.1111111111111
Cama,60696.0,,210.0,43.91863000225571,720.0,,198.43644573959497,6,NE,NE,291.6666666666667
Roveredo (Gr),60008.0,,1274.0,68.58426126513275,2656.0,,165.64009865556557,10,VS,VS,479.6686746987952
San Vittore,62267.0,,514.0,40.6082027005976,961.0,,169.738914244812,13,AR,AR,534.8595213319459
Fideris,63545.0,,219.0,25.02172359800129,626.0,,170.78839812231732,9,TI,TI,349.8402555910543
Furna,59231.0,,95.0,6.104837471708928,203.0,,200.0,3,AR,AR,467.98029556650243
Jenaz,57887.0,,411.0,45.971753799045324,1164.0,,147.4490751193817,17,OW,OW,353.09278350515467
Conters Im Prättigau,73999.0,,98.0,12.405334372476506,224.0,,200.0,6,TG,TG,437.5
Küblis,61108.0,4140.845070422535,583.0,115.98885879321769,910.0,,194.52584664926852,3,SO,SO,640.6593406593407
Untervaz,69731.0,,1094.0,101.10222599576429,2674.0,,182.203498202206,12,UR,UR,409.1249065071055
Zizers,72086.0,,2324.0,316.51108230411495,3691.0,,175.57277063532828,12,VS,VS,629.6396640476836
Fläsch,83116.0,,440.0,39.33577670113306,879.0,,183.8432442554115,7,TG,TG,500.5688282138794
Jenins,84436.0,,283.0,85.61883365655035,964.0,,186.84848246471228,3,TG,TG,293.5684647302905
Maienfeld,85151.0,4944.545454545455,2208.0,100.10014611985507,3266.0,,188.5445862851299,7,BE,BE,676.056338028169
Malans,88887.0,,951.0,238.113956688493,2529.0,,185.62509322946133,7,GR,GR,376.03795966785293
Schiers,61127.0,,1553.0,48.792254454415506,2993.0,,180.79570460497683,10,GR,GR,518.8773805546275
Seewis Im Prättigau,65580.0,,637.0,28.138422984834005,1450.0,,176.7276663945271,9,VS,VS,439.31034482758616
Disentis/Mustér,63082.0,,1196.0,23.219046847780138,2104.0,,177.47479450894312,4,ZG,ZG,568.4410646387832
Medel (Lucmagn),59405.0,,150.0,2.411753896312732,328.0,,177.0577695215205,9,AG,AG,457.3170731707317
Sumvitg,56222.0,,444.0,10.248976273744852,1063.0,,196.8984890439554,5,FR,FR,417.68579492003767
Tujetsch,60827.0,,621.0,8.905539284548846,1199.0,,188.81062277144463,9,NE,NE,517.931609674729
Ferrera,63761.0,,38.0,1.0361036238044616,76.0,,135.89126624409244,17,VS,VS,500.0
Trimmis,72274.0,,1174.0,81.21284842763896,3424.0,,188.9204487715211,13,SO,SO,342.8738317757009
Davos,78715.0,,9699.0,37.746233232291736,10774.0,25.6,182.49911952427473,3,SO,SO,900.2227584926675
Andeer,65518.0,,495.0,18.80650343151449,923.0,,179.51362835850057,14,TG,TG,536.2946912242686
Val Müstair,59019.0,,1224.0,6.938375498241171,1430.0,,174.10194887035183,10,JU,JU,855.944055944056
Cazis,60169.0,,1567.0,76.23805967105106,2439.0,,196.0004114823171,9,GE,GE,642.4764247642476
Bregaglia,72248.0,,1160.0,6.198264313017537,1591.0,,194.15107042398827,7,ZG,ZG,729.1011942174733
Churwalden,65794.0,,967.0,43.900803442758054,2114.0,,167.91466168861146,16,ZH,ZH,457.42667928098393
Grüsch,67526.0,7541.739130434783,1348.0,49.22844981378171,2176.0,,185.55279984343775,7,ZG,ZG,619.4852941176471
Landquart,65758.0,,6225.0,531.1879103378483,9244.0,13.1,159.37095134573102,11,AI,AI,673.4097793163133
Trun,56898.0,,669.0,22.387736138787567,1141.0,,159.05911009293666,18,NW,NW,586.3277826468011
Safiental,55604.0,,424.0,6.349709354085842,964.0,,170.5356864894105,11,SG,SG,439.83402489626553
Lumnezia,57553.0,14700.0,917.0,12.565446995445908,2075.0,,192.8013988651865,7,FR,FR,441.9277108433735
Valsot,60139.0,,433.0,4.884856155249861,801.0,,194.25004076201873,10,TG,TG,540.5742821473159
Arosa,70929.0,15132.35294117647,2941.0,20.434377711855223,3159.0,19.9,187.47196001764823,5,BL,BL,930.9908198797087
Ilanz/Glion,63800.0,,3478.0,37.77428905330798,5067.0,,190.45419316962725,9,TI,TI,686.402210380896
Albula/Alvra,59388.0,,728.0,13.964787792881623,1354.0,,187.59219863898565,6,GL,GL,537.6661742983752
Vals,61030.0,,658.0,5.396106959942273,958.0,,170.3251056006855,11,FR,FR,686.8475991649269
Domleschg,68764.0,,549.0,48.97406564113156,2262.0,,185.9287573151275,8,SH,SH,242.7055702917772
Scuol,70046.0,,3389.0,10.381121263246934,4546.0,,191.89657213138918,2,ZG,ZG,745.4905411350637
Zernez,66834.0,,1010.0,4.50708599477636,1592.0,,191.27184699743583,5,ZG,ZG,634.4221105527639
Calanca,51756.0,,120.0,5.341140404953483,204.0,,197.78165750399373,10,NW,NW,588.2352941176471
Surses,63522.0,,1563.0,7.576367610962689,2465.0,,190.54700116343218,10,VD,VD,634.0770791075051
Obersaxen Mundaun,65652.0,,651.0,16.303058223934016,1160.0,,185.09455780621352,8,GR,GR,561.2068965517242
Luzein,64833.0,,543.0,19.65695937013379,1689.0,,195.83680595017938,7,ZH,ZH,321.49200710479573
Lucens,60504.0,,1060.0,246.52898338168364,4736.0,,176.79715600302916,9,BS,BS,223.81756756756758
Chavornay,66924.0,4562.068965517241,1922.0,262.22297697021884,5440.0,,163.78771971605192,17,AG,AG,353.30882352941177
Goms,60777.0,,684.0,8.886640562810978,1149.0,,177.46148319310004,9,NE,NE,595.3002610966057
Sion,64917.0,8289.353546910756,38639.0,1048.537235665658,37154.0,19.6,156.8671002112907,15,ZG,ZG,1039.96877859719
Crans-Montana,74419.0,15134.963768115942,4960.0,176.13515343847152,10496.0,,167.8707946214679,16,VS,VS,472.5609756097561
Bellinzona,66122.0,,28816.0,270.27241225030156,45305.0,19.3,174.75618103349103,8,NE,NE,636.0445866902108
Riviera,58636.0,,1527.0,50.66315145807874,4269.0,,167.5443406562972,17,GR,GR,357.6950105411103
Horgen,99261.0,13163.018540669857,10955.0,789.6080132539187,24549.0,42.0,166.37670379154372,8,AI,AI,446.25035642999717
Elgg,75838.0,,1820.0,204.28271306390909,5175.0,,149.27296502711962,21,LU,LU,351.69082125603865
Grosshöchstetten,70523.0,9261.0,1762.0,547.0181664854022,4071.0,,176.9645172301404,9,LU,LU,432.8174895603046
Kirchdorf (Be),68684.0,,607.0,121.33546247589506,1853.0,,178.64204909052958,9,VS,VS,327.57690232056126
Thusis,59085.0,,2452.0,196.22348436617233,3439.0,,165.5128457403152,7,AG,AG,712.9979645245711
Bergün Filisur,61722.0,,575.0,4.780050630303596,898.0,,189.8430463859359,6,UR,UR,640.3118040089087
Breil/Brigels,61489.0,,747.0,17.674275230134313,1706.0,,193.87073532272024,3,ZH,ZH,437.86635404454864
Lupfig,72818.0,,3212.0,390.87699304455026,3401.0,,151.43395044048887,14,JU,JU,944.4281093795942
Boudry,67176.0,,5211.0,378.7174197528473,6317.0,,164.24526932368394,13,AI,AI,824.9168909292385
Cortaillod,72025.0,,1876.0,1442.4649635316612,4807.0,,152.0071090200681,19,SG,SG,390.2641980445184
Rochefort,74842.0,,224.0,52.18390003989152,1354.0,,165.31473472681276,13,FR,FR,165.4357459379616
Milvignes,78332.0,,2877.0,1034.792883132765,9308.0,,180.6396441993052,10,FR,FR,309.0889557370004
La Chaux-De-Fonds,59763.0,8853.40909090909,28000.0,695.1415304340499,37600.0,26.7,169.16700015658603,9,SG,SG,744.6808510638298
Les Planchettes,68364.0,,58.0,16.391593244801626,200.0,,175.85410151120922,8,SO,SO,290.0
La Sagne,61366.0,5096.0,427.0,41.76779021674218,1075.0,,149.4742380188315,22,SG,SG,397.2093023255814
La Brévine,65227.0,17926.80487804878,331.0,14.309272138377334,624.0,,189.37686274966958,5,GR,GR,530.4487179487179
Brot-Plamboz,64177.0,,128.0,19.292865248246304,297.0,,161.19983231955229,19,BE,BE,430.97643097643095
Le Cerneux-Péquignot,68753.0,,133.0,16.984016377059447,310.0,,180.71405151002932,9,ZG,ZG,429.0322580645161
La Chaux-Du-Milieu,65283.0,,106.0,29.767348677274835,496.0,,183.82980377841295,9,BL,BL,213.70967741935485
Les Ponts-De-Martel,60340.0,,550.0,69.36932385205299,1231.0,,199.62700119339732,8,VD,VD,446.79122664500403
Cornaux,63123.0,,868.0,401.6333727246049,1682.0,,155.79226624731075,19,VS,VS,516.052318668252
Cressier (Ne),65713.0,,1290.0,243.4586131285998,2005.0,,131.93733857525913,20,ZG,ZG,643.3915211970075
Le Landeron,66117.0,7158.643597781529,1366.0,469.38170913583974,4652.0,,177.40901791625294,9,VD,VD,293.6371453138435
Lignières,69365.0,,247.0,81.04241068233435,1061.0,,200.0,5,FR,FR,232.79924599434494
Val-De-Ruz,69329.0,,6969.0,142.2924569623397,17514.0,,196.96895355807862,7,VS,VS,397.9102432339842
La Côte-Aux-Fées,52762.0,4900.0,291.0,36.419174379626696,473.0,,182.73811523449837,12,BL,BL,615.2219873150106
Les Verrières,51656.0,775.0909090909091,238.0,22.391922137909944,658.0,,172.37879200018514,11,JU,JU,361.7021276595745
Val-De-Travers,56720.0,,5842.0,85.70651542419128,10691.0,,191.1374841656192,9,UR,UR,546.4409316247311
Val Terbi,62528.0,,1086.0,67.70287329027342,3270.0,,164.63295056916346,18,GR,GR,332.1100917431193
Haute-Ajoie,58510.0,,768.0,25.69359671137417,1064.0,,186.86101513531213,9,ZG,ZG,721.8045112781955
La Grande Béroche,75944.0,,3280.0,216.66128322713908,9229.0,,185.11794513436863,9,BL,BL,355.4014519449561
Stammheim,76300.0,,1389.0,121.73937182649377,2947.0,,194.52250524407236,2,TG,TG,471.32677298948084
Wädenswil,87503.0,15978.260869565218,10377.0,716.6553144729282,25704.0,40.9,200.0,1,AI,AI,403.71148459383755
Kallnach,68449.0,,1111.0,117.46470179141555,2235.0,,184.55438835735563,10,AI,AI,497.0917225950783
Rheinwald,64279.0,,362.0,4.188412657184651,570.0,,172.32666008665655,11,LU,LU,635.0877192982456
Reitnau,66123.0,,634.0,216.90186000369843,1621.0,,177.14953205682343,9,BL,BL,391.11659469463297
Courrendlin,62491.0,,944.0,170.26459727989493,3687.0,,151.5293382585216,17,AI,AI,256.03471657173856
Thurnen,68522.0,,341.0,350.4752352871193,2060.0,,165.58780782353475,13,AI,AI,165.53398058252426
Steffisburg,67551.0,8008.9655172413795,6540.0,1149.2182754746416,16581.0,20.4,160.7522032071053,17,UR,UR,394.42735661299076
Niederbipp,64025.0,7339.5,3434.0,281.3452433745477,5557.0,,168.93624689252295,12,SG,SG,617.9593305740507
Altishofen,72741.0,,2876.0,141.74103189951862,2057.0,,180.67637545648327,7,FR,FR,1398.152649489548
Villaz,66127.0,,776.0,161.62478192982604,2409.0,,165.82779499114827,16,BE,BE,322.1253632212536
Prez,73204.0,,511.0,154.99660309491597,2465.0,,195.05520977878967,6,TI,TI,207.30223123732253
La Punt Chamues-Ch,92671.0,,276.0,12.266097380187295,750.0,,179.87201960916053,11,UR,UR,368.0
Cugnasco-Gerra,69039.0,,456.0,164.30705712033082,2858.0,,177.9939729590228,9,BE,BE,159.5521343596921
Lavertezzo,60359.0,8112.222222222223,903.0,1372.9738910332094,1253.0,,159.41901306047674,12,VS,VS,720.6703910614525
Verzasca,50868.0,14888.461538461539,252.0,3.5551915658394564,776.0,,182.29620248371864,9,LU,LU,324.74226804123714
Hitzkirch,72879.0,9003.75,3246.0,220.40157021634076,6086.0,,189.86967408868557,7,ZG,ZG,533.355241537956
Willisau,65007.0,,6057.0,190.2571231944859,9242.0,14.9,164.8303236002913,14,GR,GR,655.3776238909327
Seedorf (Ur),71858.0,,829.0,102.90270119590639,2058.0,,168.9626160524404,11,GE,GE,402.81827016520896
Surpierre,63555.0,,194.0,82.88948111082911,1220.0,,174.50690916157612,5,VS,VS,159.01639344262296
Bois-D'Amont,72095.0,,404.0,194.1609968235197,2422.0,,157.60465313434284,13,ZH,ZH,166.80429397192404
Tafers,68723.0,,3195.0,188.96473661325226,8026.0,,165.56316058351163,15,BE,BE,398.0812359830551
Welschenrohr-Gänsbrunnen,59501.0,,298.0,48.84846412489401,1209.0,,172.30803969088387,10,FR,FR,246.48469809760132
Stüsslingen,74013.0,,206.0,157.43280735895212,1259.0,,191.3277799976851,6,ZH,ZH,163.6219221604448
Muntogna Da Schons,56496.0,,258.0,6.834560112110558,368.0,,183.86933057807923,12,GL,GL,701.0869565217391
Aubonne,92910.0,,4113.0,275.0723821657078,3856.0,,179.77302163442707,7,BE,BE,1066.649377593361
Val De Bagnes,73414.0,,7358.0,35.71100467890776,10907.0,,192.36477667477885,2,OW,OW,674.6126340882003
Martigny,62258.0,,15154.0,663.6483746476596,22247.0,20.0,170.37328664919576,11,UR,UR,681.1704948981885
Noble-Contrée,71377.0,,787.0,643.0433648748856,4693.0,,178.5260272733065,8,SO,SO,167.6965693586192
Neuchâtel,70217.0,6705.94696969697,37929.0,1412.6236316577088,45309.0,39.2,162.33653485344263,11,OW,OW,837.1184532874263
Le Locle,57950.0,5461.771980676328,9351.0,317.66271887614187,10907.0,26.8,180.3634708001415,9,FR,FR,857.3393233703126
Langenthal,66698.0,,13386.0,773.7701274731276,16141.0,25.0,162.43552470291795,15,AG,AG,829.3166470478905
Hindelbank,69188.0,5185.833333333334,999.0,284.5255137358154,2794.0,,140.17901503759163,18,NE,NE,357.55189692197564
Riggisberg,65547.0,,1916.0,90.90908093151727,3184.0,,176.9570743200382,11,NW,NW,601.7587939698492
Crans (Vd),154360.0,,302.0,587.2324144607123,2445.0,,194.64731756360803,12,UR,UR,123.51738241308793
Klosters,73810.0,,2405.0,20.366645771115408,4478.0,,193.6696828601573,5,AI,AI,537.070120589549
Tresa,58895.0,,2142.0,269.7935677882015,3126.0,,191.4103890208455,8,ZH,ZH,685.2207293666028
Hautemorges,85163.0,,1175.0,132.1901205181521,4383.0,,197.04202983995864,4,ZH,ZH,268.0812229066849
Assens,82541.0,,1470.0,208.62757020023085,1717.0,,178.95745554356492,7,FR,FR,856.144437973209
Murten,74596.0,,5616.0,255.73407845473463,9552.0,19.4,180.04964110506828,8,BS,BS,587.9396984924623
Böztal,72137.0,6239.68085106383,734.0,135.2789980942916,2940.0,,169.2000333130473,10,AG,AG,249.65986394557822
Zurzach,69465.0,,4035.0,325.19633153102814,8336.0,,171.55595206481752,12,GE,GE,484.0451055662188
Oron,69439.0,,2436.0,238.14562636975518,6341.0,,186.5272319998311,15,VS,VS,384.1665352468065
Blonay - Saint-Légier,103760.0,10959.100049407116,4845.0,363.71451620410323,12464.0,,193.91565468190853,4,FR,FR,388.719512195122
Val Mara,,,977.0,260.35820610510103,3005.0,,174.9454303387332,9,SO,SO,325.12479201331115
Schwende-Rüte,,,2681.0,62.903469677939604,6108.0,,172.5380862583357,11,JU,JU,438.93254747871646
Andelfingen,,,2073.0,210.42135031856455,3681.0,,177.61503637973334,11,SH,SH,563.1621841890791
Münchenbuchsee,71902.0,,5211.0,908.964015996101,10696.0,41.5,178.6518668830683,11,FR,FR,487.1914734480179
Neckertal,,,2439.0,78.78818566983298,6420.0,,157.45179062568528,18,JU,JU,379.9065420560748
Les Breuleux,62686.0,4004.4827586206898,1314.0,108.28625815104509,1627.0,,144.33019974387162,10,FR,FR,807.6213890596189
Menziken,61836.0,,2234.0,1140.9584456094183,8672.0,,158.72766692629597,7,NW,NW,257.61070110701104
Herznach-Ueken,,,520.0,235.71643057092737,2667.0,,159.0077058499984,13,BE,BE,194.9756280464942
Damphreux-Lugnez,,,76.0,30.466699609128714,370.0,,172.03906416721804,15,SH,SH,205.40540540540542
Reutigen,61347.0,,202.0,112.12292278300363,1393.0,,176.51241655048125,6,ZG,ZG,145.01076812634602
Wangen An Der Aare,67738.0,,1120.0,374.43424524314634,2920.0,,168.93630415724698,3,BS,BS,383.5616438356164
Buchegg,74516.0,,1054.0,115.20016864931573,2964.0,,200.0,7,ZH,ZH,355.60053981106614
Basse-Vendline,,,,36.875156177684644,736.0,,184.48919077717375,9,AR,AR,0.0
Baden,83085.0,8372.116666666667,30237.0,1693.0116245426932,23853.0,51.3,165.19155358847937,10,VS,VS,1267.6392906552635
Kloten,73958.0,8884.615384615385,41693.0,1121.5746852029363,21737.0,49.6,176.54007821417588,7,GL,GL,1918.0659704651055
Nürensdorf,99500.0,,1175.0,584.5757847429422,5862.0,,156.25392223194572,12,VD,VD,200.44353462981917
Chur,71104.0,,34967.0,464.2048394032367,39177.0,24.1,190.29704172108717,8,VS,VS,892.5389897133522
Root,70903.0,,5541.0,633.5283649986985,6064.0,,171.64119695977976,9,GE,GE,913.7532981530343
Rue,68390.0,,231.0,77.50401620973985,1618.0,,189.18147997728474,9,AR,AR,142.7688504326329
Ursy,69649.0,,1023.0,204.27043950271906,3502.0,,161.59946662950836,5,NW,NW,292.11878926327813
Grolley-Ponthaux,,,,,,,156.70254063551295,12,LU,LU,0.0
Laténa,,,,,,29.5,192.27726699612936,3,GR,GR,0.0
Giornico,54758.0,,396.0,29.499441978096314,801.0,,185.31835055865758,8,VS,VS,494.3820224719101
Quinto,60042.0,,755.0,9.82940004123253,926.0,,166.3659534300413,11,VD,VD,815.3347732181426
Lema,,,,,,,166.9639759066335,15,UR,UR,0.0
Oberbuchsiten,70547.0,4815.60480389231,809.0,239.25532599232847,2406.0,,194.15952011352925,1,GR,GR,336.24272651704075
